RNA name	external_gene_name	GeneName	chromosome_name	start_position	end_position	strand	ensembl_gene_id	Biotyoe	TypeSimpl	Type	EntrezID	EntrezID.1	EntrezID.2
ENSG00000270679	AC138473.1	AC138473.1	19	44290081	44290911	1	ENSG00000270679	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270681	AC095055.1	AC095055.1	4	151139991	151141103	1	ENSG00000270681	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270682	AP003357.1	AP003357.1	8	97788210	97788357	-1	ENSG00000270682	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270685	IGHV1OR15-6	IGHV1OR15-6	15	20639464	20639890	-1	ENSG00000270685	IG_V_pseudogene	other	pseudogene	ND	28320	28320
ENSG00000270688	AL137849.1	AL137849.1	9	86228815	86228983	1	ENSG00000270688	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270689	BUD13P1	BUD13P1	11	95143637	95145125	1	ENSG00000270689	processed_pseudogene	other	pseudogene	ND	100420358	100420358
ENSG00000270690	AC105129.3	AC105129.3	15	65458574	65459534	1	ENSG00000270690	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270694	AC211469.2	AC211469.2	7	72722885	72723089	1	ENSG00000270694	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270697	AC106791.2	AC106791.2	5	137761546	137761936	1	ENSG00000270697	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270702	AC073657.2	AC073657.2	15	41718370	41718672	-1	ENSG00000270702	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270705	AL161669.2	AL161669.2	14	103207748	103207789	1	ENSG00000270705	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270706	PRMT1P1	PRMT1P1	5	177265580	177266588	-1	ENSG00000270706	processed_pseudogene	other	pseudogene	ND	100420910	100420910
ENSG00000270708	KF455155.1	KF455155.1	1	220220291	220220593	1	ENSG00000270708	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270710	FO393422.1	FO393422.1	1	235565761	235566937	1	ENSG00000270710	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270711	AL162431.4	AL162431.3	1	180970837	180971247	1	ENSG00000270711	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270713	AL132994.2	AL132994.2	14	38973399	38974085	-1	ENSG00000270713	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270714	MINOS1P2	MICOS10P2	17	64747264	64747492	-1	ENSG00000270714	processed_pseudogene	other	pseudogene	ND	100289489	100289489
ENSG00000270716	BNIP3P15	BNIP3P15	19	20136933	20137233	1	ENSG00000270716	processed_pseudogene	other	pseudogene	ND	106481692	106481692
ENSG00000270720	AC104785.1	AC104785.1	4	89119284	89119871	1	ENSG00000270720	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270722	RF00003	RNVU1-31	1	145465617	145465780	-1	ENSG00000270722	snRNA	non coding	sRNAs	ND	ND	ND
ENSG00000270723	RPL23AP92	RPL23AP92	2	69873565	69873819	-1	ENSG00000270723	processed_pseudogene	other	pseudogene	ND	106481731	106481731
ENSG00000270726	AJ271736.1	AJ271736.1	X	156004218	156022236	1	ENSG00000270726	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270727	AL590032.1	AL590032.1	10	20547171	20547422	1	ENSG00000270727	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270728	AL035413.2	AL035413.1	1	19297080	19297903	1	ENSG00000270728	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270733	AL355877.2	AL355877.1	1	26263041	26263398	-1	ENSG00000270733	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270734	AC136443.5	AC136443.5	16	14862380	14862749	-1	ENSG00000270734	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270739	AC090953.1	AC090953.1	3	16275060	16276632	-1	ENSG00000270739	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270741	PRELID3BP8	PRELID3BP8	5	120658077	120658371	-1	ENSG00000270741	processed_pseudogene	other	pseudogene	ND	106480243	106480243
ENSG00000270747	AL606490.9	S100A11P9	X	48336899	48337169	-1	ENSG00000270747	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270748	IGKV2OR2-1	IGKV2OR2-1	2	97046588	97046891	1	ENSG00000270748	IG_V_pseudogene	other	pseudogene	ND	28861	28861
ENSG00000270751	FBXW7-AS1	FBXW7-AS1	4	152337655	152338098	1	ENSG00000270751	lncRNA	non coding	lncRNA	102191832	102191832	102191832
ENSG00000270755	AL136141.1	AL136141.1	9	130044713	130045081	1	ENSG00000270755	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270757	HSPE1-MOB4	HSPE1-MOB4	2	197500413	197550726	1	ENSG00000270757	protein_coding	coding	mRNA	100529241	100529241	100529241
ENSG00000270760	AD001527.1	AD001527.1	19	36144081	36148348	-1	ENSG00000270760	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270761	AL355353.1	AL355353.1	6	47477243	47477572	-1	ENSG00000270761	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270762	FXYD6P1	FXYD6P1	10	42555440	42555724	1	ENSG00000270762	processed_pseudogene	other	pseudogene	ND	100128934	100128934
ENSG00000270764	AC005070.1	AC005070.1	7	105189190	105189814	1	ENSG00000270764	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270765	GAS2L2	GAS2L2	17	35744511	35752878	-1	ENSG00000270765	protein_coding	coding	mRNA	246176	246176	246176
ENSG00000270767	AL356157.2	AL356157.2	10	44488335	44488445	-1	ENSG00000270767	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270772	PDHA1P1	PDHA1P1	3	57800056	57801448	-1	ENSG00000270772	processed_pseudogene	other	pseudogene	ND	100132534	100132534
ENSG00000270773	AC137695.2	AC137695.2	3	129345411	129346164	1	ENSG00000270773	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270775	AP000436.1	AP000436.1	11	65025390	65026515	-1	ENSG00000270775	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270776	AC012443.1	AC012443.1	2	152539197	152539427	-1	ENSG00000270776	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270777	AL158042.1	AL158042.1	20	11001304	11001763	1	ENSG00000270777	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270780	AL591742.1	AL591742.1	1	114001433	114002235	-1	ENSG00000270780	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270781	AC091133.5	AC091133.6	17	48899131	48899748	1	ENSG00000270781	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270788	PDLIM1P1	PDLIM1P1	14	50050368	50051336	1	ENSG00000270788	processed_pseudogene	other	pseudogene	ND	326616	326616
ENSG00000270791	DPRXP6	DPRXP6	X	40758483	40759050	1	ENSG00000270791	processed_pseudogene	other	pseudogene	ND	503647	503647
ENSG00000270792	AL050403.2	AL050403.2	20	10672928	10994924	1	ENSG00000270792	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270794	AC005185.1	AC005185.1	X	30209423	30210209	1	ENSG00000270794	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270797	AC004987.4	AC004987.3	7	39788967	39789304	-1	ENSG00000270797	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270799	AC013467.2	AC013467.1	2	174171891	174172725	1	ENSG00000270799	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270800	RPS10-NUDT3	RPS10-NUDT3	6	34284887	34426071	-1	ENSG00000270800	protein_coding	coding	mRNA	100529239	100529239	100529239
ENSG00000270802	AC005776.1	AC005776.1	19	15338948	15339237	1	ENSG00000270802	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270806	C17orf50	C17orf50	17	35760897	35765079	1	ENSG00000270806	protein_coding	coding	mRNA	146853	146853	146853
ENSG00000270808	AC022400.4	AC022400.3	10	73740538	73740823	-1	ENSG00000270808	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270809	CHCHD2P11	CHCHD2P11	13	42181465	42181921	-1	ENSG00000270809	processed_pseudogene	other	pseudogene	ND	101060040	101060040
ENSG00000270811	AL590095.2	AL590095.1	10	7154120	7154236	1	ENSG00000270811	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270813	NANOGNBP3	NANOGNBP3	X	101337725	101338289	-1	ENSG00000270813	processed_pseudogene	other	pseudogene	ND	100652831	100652831
ENSG00000270814	TMEM261P1	DMAC1P1	15	25169337	25169676	-1	ENSG00000270814	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270816	LINC00221	LINC00221	14	106482439	106521073	1	ENSG00000270816	lncRNA	non coding	lncRNA	338005	338005	338005
ENSG00000270822	AC092032.1	AC092032.1	7	5009164	5009328	-1	ENSG00000270822	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270823	AC007938.2	AC007938.2	7	130495794	130498427	-1	ENSG00000270823	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270832	AC092120.2	AC092120.2	16	89458870	89459437	1	ENSG00000270832	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270835	AP001425.1	AP001425.1	21	38204141	38206080	-1	ENSG00000270835	transcribed_processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270837	HNRNPDLP4	HNRNPDLP4	19	58049046	58049346	-1	ENSG00000270837	processed_pseudogene	other	pseudogene	ND	100421657	100421657
ENSG00000270839	AC091393.1	AC091393.1	5	175483595	175484192	-1	ENSG00000270839	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270842	AC073413.2	AC073413.2	4	82775461	82776101	1	ENSG00000270842	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270846	AC021171.2	MYG1P1	2	27896116	27897195	-1	ENSG00000270846	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270850	AL356986.1	AL356986.1	1	32421979	32422319	1	ENSG00000270850	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270857	AC007621.1	AC007621.3	12	12248991	12249427	1	ENSG00000270857	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270858	VDAC1P5	VDAC1P5	12	54802746	54803589	-1	ENSG00000270858	processed_pseudogene	other	pseudogene	ND	10187	10187
ENSG00000270861	AP002906.1	AP002906.1	8	97853021	97853253	-1	ENSG00000270861	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270863	DDX55P1	DDX55P1	12	11512723	11514136	1	ENSG00000270863	processed_pseudogene	other	pseudogene	ND	100129640	100129640
ENSG00000270864	IGHV3OR16-6	IGHV3OR16-6	16	32915074	32915536	1	ENSG00000270864	IG_V_pseudogene	other	pseudogene	ND	647187	647187
ENSG00000270870	AC004805.2	AC004805.2	17	65654914	65655395	1	ENSG00000270870	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270871	AC015849.3	AC015849.3	17	35816717	35830293	-1	ENSG00000270871	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270872	SRGAP2D	SRGAP2D	1	143975087	144068350	1	ENSG00000270872	unprocessed_pseudogene	other	pseudogene	ND	100996712	100996712
ENSG00000270874	RPAP2P1	RPAP2P1	10	86854696	86856236	-1	ENSG00000270874	processed_pseudogene	other	pseudogene	ND	100272220	100272220
ENSG00000270876	ZNF30-AS1	ZNF30-AS1	19	34923299	34926812	-1	ENSG00000270876	lncRNA	non coding	lncRNA	ND	102723513	102723513
ENSG00000270878	AL136038.4	GCATP1	14	63594031	63595291	-1	ENSG00000270878	processed_pseudogene	other	pseudogene	ND	319140	319140
ENSG00000270880	AC128687.1	AC128687.1	3	113984037	113984655	1	ENSG00000270880	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270882	HIST2H4A	H4C14	1	149832659	149839767	1	ENSG00000270882	protein_coding	coding	mRNA	8370	ND	8370
ENSG00000270883	AC080078.2	AC080078.2	4	152317902	152318364	-1	ENSG00000270883	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270885	RASL10B	RASL10B	17	35731649	35743521	1	ENSG00000270885	protein_coding	coding	mRNA	91608	91608	91608
ENSG00000270889	AC087072.1	PPP1R14BP4	7	35971147	35971567	-1	ENSG00000270889	processed_pseudogene	other	pseudogene	ND	94302	94302
ENSG00000270890	AL049844.2	AL049844.2	6	143858062	143858689	-1	ENSG00000270890	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270893	AC008277.2	AC008277.2	2	159444117	159444913	1	ENSG00000270893	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270894	AC015849.4	AC015849.4	17	35818399	35823713	1	ENSG00000270894	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270896	AL645939.3	AL645939.3	6	29763258	29763392	-1	ENSG00000270896	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270897	AC111188.3	AC111188.2	11	11182107	11182413	-1	ENSG00000270897	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270900	NUDT19P4	NUDT19P4	6	44898711	44899295	1	ENSG00000270900	processed_pseudogene	other	pseudogene	ND	100422452	100422452
ENSG00000270902	AL160290.3	AL160290.2	10	123323422	123323586	-1	ENSG00000270902	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270903	HNRNPA3P9	HNRNPA3P9	11	32591793	32592771	-1	ENSG00000270903	processed_pseudogene	other	pseudogene	ND	100421415	100421415
ENSG00000270906	MTND4P35	MTND4P35	5	100048988	100050362	-1	ENSG00000270906	processed_pseudogene	other	pseudogene	ND	107075117	107075117
ENSG00000270909	CR788268.1	CR788268.1	9	41979352	41983753	1	ENSG00000270909	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270911	AC114878.2	AC114878.2	1	97855575	97856825	1	ENSG00000270911	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270915	AC073410.2	H3P8	2	202505012	202505343	-1	ENSG00000270915	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270917	AL161911.1	AL161911.1	9	120812475	120812845	-1	ENSG00000270917	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270919	AC108451.2	AC108451.2	15	80580029	80580566	-1	ENSG00000270919	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270921	CICP23	CICP23	11	123312	126123	1	ENSG00000270921	processed_pseudogene	other	pseudogene	ND	100505953	100505953
ENSG00000270923	TAS2R6P	TAS2R6P	7	141787815	141788640	1	ENSG00000270923	processed_pseudogene	other	pseudogene	ND	448990	448990
ENSG00000270926	AC008013.3	AC008013.3	12	31105105	31106830	-1	ENSG00000270926	unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270930	GRAMD4P8	GRAMD4P8	2	131646704	131648372	-1	ENSG00000270930	processed_pseudogene	other	pseudogene	ND	100631247	100631247
ENSG00000270933	AC010719.1	AC010719.1	7	25948657	25949403	-1	ENSG00000270933	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270935	AL021808.1	AL021808.1	6	27268113	27269229	1	ENSG00000270935	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270936	AL034351.1	BPNT2P	1	210462345	210463012	-1	ENSG00000270936	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270937	AL033381.2	AL033381.2	6	1026494	1027225	-1	ENSG00000270937	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270938	RAP2CP1	RAP2CP1	14	103279223	103279955	1	ENSG00000270938	transcribed_processed_pseudogene	other	pseudogene	ND	106480249	106480249
ENSG00000270941	AC006254.2	AC006254.2	3	52734735	52735013	1	ENSG00000270941	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270945	HSPE1P7	HSPE1P7	16	74612596	74613221	-1	ENSG00000270945	processed_pseudogene	other	pseudogene	ND	100132346	100132346
ENSG00000270947	AC025811.1	AC025811.1	19	22455988	22456459	1	ENSG00000270947	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270948	MTDHP1	MTDHP1	7	64942143	64942926	-1	ENSG00000270948	processed_pseudogene	other	pseudogene	ND	100418814	100418814
ENSG00000270951	AL121917.2	AL121917.2	20	58876592	58876981	-1	ENSG00000270951	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270953	AC007938.3	AC007938.3	7	130507660	130508282	1	ENSG00000270953	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270954	RPSAP75	RPSAP75	9	74804473	74804773	1	ENSG00000270954	processed_pseudogene	other	pseudogene	ND	107075114	107075114
ENSG00000270956	AC009948.4	AC009948.2	2	178541125	178541799	1	ENSG00000270956	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270966	AC087763.1	AC087763.1	8	8933721	8934006	-1	ENSG00000270966	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270972	AC136475.9	AC136475.9	11	333192	333688	1	ENSG00000270972	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270975	MAGOH3P	MAGOH3P	14	68861762	68862525	1	ENSG00000270975	unprocessed_pseudogene	other	pseudogene	ND	90352	90352
ENSG00000270977	AC015849.5	AC015849.5	17	35893707	35911023	-1	ENSG00000270977	transcribed_processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270978	AC091982.2	AC091982.2	5	151848886	151850791	1	ENSG00000270978	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270980	AC060764.1	AC060764.1	8	54191582	54192035	-1	ENSG00000270980	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270981	AC092944.2	AC092944.2	3	157230320	157231208	-1	ENSG00000270981	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270983	AL589674.1	AL589674.1	6	142062717	142063053	1	ENSG00000270983	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270986	HMGB1P51	HMGB1P51	15	58672296	58672933	1	ENSG00000270986	processed_pseudogene	other	pseudogene	ND	109729159	109729159
ENSG00000270987	AL133338.2	AL133338.2	6	100889603	100890338	1	ENSG00000270987	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270988	AC019257.2	AC019257.2	8	1974818	1975314	1	ENSG00000270988	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270990	AC069304.2	AC069304.2	7	150676833	150677918	-1	ENSG00000270990	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270992	AC024085.1	AC024085.1	7	130255902	130262770	1	ENSG00000270992	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270993	AC111186.1	AC111186.1	17	75060491	75060620	-1	ENSG00000270993	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270995	AL137072.1	AL137072.1	9	100120435	100120900	-1	ENSG00000270995	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270996	AC005034.4	AC005034.4	2	75719120	75720018	1	ENSG00000270996	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270999	IGKV1OR2-118	IGKV1OR2-118	2	90315366	90315836	-1	ENSG00000270999	IG_V_pseudogene	other	pseudogene	ND	339562	339562
ENSG00000271002	AC129492.5	AC129492.5	17	8199123	8199437	-1	ENSG00000271002	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271005	CTHRC1P1	CTHRC1P1	X	79177200	79177668	-1	ENSG00000271005	processed_pseudogene	other	pseudogene	ND	106480299	106480299
ENSG00000271009	AC116667.1	AC116667.1	16	73060245	73062316	1	ENSG00000271009	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271010	AC011475.1	AC011475.1	19	10598001	10598965	-1	ENSG00000271010	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271011	AC010680.3	AC010680.3	2	178577103	178577622	1	ENSG00000271011	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271013	LRRC37A9P	LRRC37A9P	17	35912635	35918010	-1	ENSG00000271013	processed_pseudogene	other	pseudogene	ND	100533790	100533790
ENSG00000271014	AC062037.1	AC062037.1	2	85360798	85360925	-1	ENSG00000271014	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271015	IGKV2OR2-7D	IGKV2OR2-7D	2	97335671	97335974	-1	ENSG00000271015	IG_V_pseudogene	other	pseudogene	ND	100310869	100310869
ENSG00000271018	AC013244.1	AC013244.1	12	50756892	50757433	1	ENSG00000271018	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271021	AC239600.1	AC239600.1	X	115454733	115455194	-1	ENSG00000271021	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271022	AP002365.1	AP002365.1	11	121426645	121427416	-1	ENSG00000271022	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271025	AP000907.3	AP000907.3	11	112036627	112036863	-1	ENSG00000271025	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271029	AC135178.6	AC135178.7	17	8296505	8297216	-1	ENSG00000271029	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271032	AC020907.4	AC020907.4	19	35014961	35025335	-1	ENSG00000271032	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271034	AC139700.1	AC139700.1	3	70125070	70126609	-1	ENSG00000271034	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271035	AC010385.2	AC010385.2	5	28897785	28898274	-1	ENSG00000271035	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271040	AL390955.2	AL390955.2	6	157323964	157324477	1	ENSG00000271040	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271043	MTRNR2L2	MTRNR2L2	5	80650000	80650086	-1	ENSG00000271043	processed_pseudogene	other	pseudogene	ND	100462981	100462981
ENSG00000271044	AC087468.1	AC087468.1	15	84940504	84941133	-1	ENSG00000271044	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271045	NDUFB9P1	NDUFB9P1	5	69349936	69350445	1	ENSG00000271045	processed_pseudogene	other	pseudogene	ND	107075233	107075233
ENSG00000271046	AL512631.1	AL512631.1	10	11679675	11680514	1	ENSG00000271046	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271047	AC092447.9	AC092447.9	7	56603410	56603553	1	ENSG00000271047	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271048	AC087045.1	AC087045.1	8	134673131	134673512	1	ENSG00000271048	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271049	AC020910.3	AC020910.4	19	34634844	34635717	1	ENSG00000271049	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271052	AC108738.1	AC108738.1	3	161222911	161223147	-1	ENSG00000271052	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271057	AC073648.5	AC073648.5	4	9020857	9021161	-1	ENSG00000271057	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271063	SNRPGP17	SNRPGP17	17	59281130	59281343	1	ENSG00000271063	processed_pseudogene	other	pseudogene	ND	106481685	106481685
ENSG00000271064	AC027644.2	AC027644.2	7	66748838	66749077	-1	ENSG00000271064	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271065	AC107031.1	AC107031.1	12	51421956	51424611	-1	ENSG00000271065	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000271070	GMCL1P2	GMCL1P2	2	108367116	108367938	1	ENSG00000271070	processed_pseudogene	other	pseudogene	ND	100420975	100420975
ENSG00000271071	AL513548.2	AL513548.2	6	26611903	26613109	-1	ENSG00000271071	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271072	PHBP20	PHBP20	15	72450657	72451474	1	ENSG00000271072	processed_pseudogene	other	pseudogene	ND	100130579	100130579
ENSG00000271074	AC012491.1	AC012491.1	2	211104934	211105732	1	ENSG00000271074	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271075	AL139317.4	AL139317.4	14	52871458	52872217	1	ENSG00000271075	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000271079	CTAGE15	CTAGE15	7	143571801	143574387	1	ENSG00000271079	protein_coding	coding	mRNA	441294	441294	441294
