ID	gene name	aliases	pubmed count
124904652	LOC124904652	-	0
124904653	LOC124904653	-	0
124904654	LOC124904654	-	0
124904655	LOC124904655	-	0
124904656	LOC124904656	-	0
124904660	LOC124904660	-	0
124904662	LOC124904662	-	0
124904663	LOC124904663	-	0
124904664	LOC124904664	-	0
124904665	LOC124904665	-	0
124904666	LOC124904666	-	0
124904667	LOC124904667	-	0
124904668	LOC124904668	-	0
124904669	LOC124904669	-	0
124904670	LOC124904670	-	0
124904672	LOC124904672	-	0
124904674	LOC124904674	-	0
124904675	LOC124904675	-	0
124904677	LOC124904677	-	0
124904678	LOC124904678	-	0
124904679	LOC124904679	-	0
124904681	LOC124904681	-	0
124904682	LOC124904682	-	0
124904683	LOC124904683	-	0
124904685	LOC124904685	-	0
124904688	LOC124904688	-	0
124904689	LOC124904689	-	0
124904690	LOC124904690	-	0
124904691	LOC124904691	-	0
124904692	LOC124904692	-	0
124904693	LOC124904693	-	0
124904694	LOC124904694	-	0
124904695	LOC124904695	-	0
124904696	LOC124904696	-	0
124904697	LOC124904697	-	0
124904698	LOC124904698	-	0
124904699	LOC124904699	-	0
124904700	LOC124904700	-	0
124904701	LOC124904701	-	0
124904703	LOC124904703	-	0
124904704	LOC124904704	-	0
124904705	LOC124904705	-	0
124904706	LOC124904706	-	0
124904707	LOC124904707	-	0
124904708	LOC124904708	-	0
124904710	LOC124904710	-	0
124904711	LOC124904711	-	0
124904712	LOC124904712	-	0
124904713	LOC124904713	-	0
124904714	LOC124904714	-	0
124904716	LOC124904716	-	0
124904717	LOC124904717	-	0
124904718	LOC124904718	-	0
124904719	LOC124904719	-	0
124904720	LOC124904720	-	0
124904722	LOC124904722	-	0
124904724	LOC124904724	-	0
124904726	LOC124904726	-	0
124904727	LOC124904727	-	0
124904728	LOC124904728	-	0
124904729	LOC124904729	-	0
124904730	LOC124904730	-	0
124904731	LOC124904731	-	0
124904732	LOC124904732	-	0
124904733	LOC124904733	-	0
124904734	LOC124904734	-	0
124904735	LOC124904735	-	0
124904737	LOC124904737	-	0
124904738	LOC124904738	-	0
124904740	LOC124904740	-	0
124904741	LOC124904741	-	0
124904742	LOC124904742	-	0
124904743	LOC124904743	-	0
124904744	LOC124904744	-	0
124904745	LOC124904745	-	0
124904746	LOC124904746	-	0
124904747	LOC124904747	-	0
124904748	LOC124904748	-	0
124904749	LOC124904749	-	0
124904751	LOC124904751	-	0
124904752	LOC124904752	-	0
124904753	LOC124904753	-	0
124904754	LOC124904754	-	0
124904755	LOC124904755	-	0
124904756	LOC124904756	-	0
124904758	LOC124904758	-	0
124904760	LOC124904760	-	0
124904761	LOC124904761	-	0
124904762	LOC124904762	-	0
124904763	LOC124904763	-	0
124904765	LOC124904765	-	0
124904766	LOC124904766	-	0
124904767	LOC124904767	-	0
124904768	LOC124904768	-	0
124904769	LOC124904769	-	0
124904770	LOC124904770	-	0
124904771	LOC124904771	-	0
124904772	LOC124904772	-	0
124904773	LOC124904773	-	0
124904774	LOC124904774	-	0
124904775	LOC124904775	-	0
124904776	LOC124904776	-	0
124904777	LOC124904777	-	0
124904778	LOC124904778	-	0
124904779	LOC124904779	-	0
124904780	LOC124904780	-	0
124904781	LOC124904781	-	0
124904782	LOC124904782	-	0
124904783	LOC124904783	-	0
124904784	LOC124904784	-	0
124904785	LOC124904785	-	0
124904786	LOC124904786	-	0
124904787	LOC124904787	-	0
124904788	LOC124904788	-	0
124904789	LOC124904789	-	0
124904790	LOC124904790	-	0
124904791	LOC124904791	-	0
124904792	LOC124904792	-	0
124904794	LOC124904794	-	0
124904795	LOC124904795	-	0
124904796	LOC124904796	-	0
124904797	LOC124904797	-	0
124904798	LOC124904798	-	0
124904802	LOC124904802	-	0
124904804	LOC124904804	-	0
124904806	LOC124904806	-	0
124904807	LOC124904807	-	0
124904808	LOC124904808	-	0
124904809	LOC124904809	-	0
124904810	LOC124904810	-	0
124904811	LOC124904811	-	0
124904812	LOC124904812	-	0
124904813	LOC124904813	-	0
124904814	LOC124904814	-	0
124904815	LOC124904815	-	0
124904816	LOC124904816	-	0
124904817	LOC124904817	-	0
124904818	LOC124904818	-	0
124904819	LOC124904819	-	0
124904820	LOC124904820	-	0
124904821	LOC124904821	-	0
124904822	LOC124904822	-	0
124904823	LOC124904823	-	0
124904824	LOC124904824	-	0
124904825	LOC124904825	-	0
124904826	LOC124904826	-	0
124904827	LOC124904827	-	0
124904828	LOC124904828	-	0
124904829	LOC124904829	-	0
124904830	LOC124904830	-	0
124904831	LOC124904831	-	0
124904832	LOC124904832	-	0
124904833	LOC124904833	-	0
124904834	LOC124904834	-	0
124904835	LOC124904835	-	0
124904836	LOC124904836	-	0
124904837	LOC124904837	-	0
124904838	LOC124904838	-	0
124904839	LOC124904839	-	0
124904840	LOC124904840	-	0
124904842	LOC124904842	-	0
124904843	LOC124904843	-	0
124904847	LOC124904847	-	0
124904848	LOC124904848	-	0
124904853	LOC124904853	-	0
124904854	LOC124904854	-	0
124904855	LOC124904855	-	0
124904856	LOC124904856	-	0
124904857	LOC124904857	-	0
124904858	LOC124904858	-	0
124904859	LOC124904859	-	0
124904860	LOC124904860	-	0
124904861	LOC124904861	-	0
124904862	LOC124904862	-	0
124904863	LOC124904863	-	0
124904864	LOC124904864	-	0
124904865	LOC124904865	-	0
124904866	LOC124904866	-	0
124904867	LOC124904867	-	0
124904868	LOC124904868	-	0
124904869	LOC124904869	-	0
124904870	LOC124904870	-	0
124904871	LOC124904871	-	0
124904872	LOC124904872	-	0
124904873	LOC124904873	-	0
124904874	LOC124904874	-	0
124904875	LOC124904875	-	0
124904876	LOC124904876	-	0
124904877	LOC124904877	-	0
124904878	LOC124904878	-	0
124904879	LOC124904879	-	0
124904880	LOC124904880	-	0
124904881	LOC124904881	-	0
124904882	LOC124904882	-	0
124904883	LOC124904883	-	0
124904884	LOC124904884	-	0
124904885	LOC124904885	-	0
124904886	LOC124904886	-	0
124904887	LOC124904887	-	0
124904888	LOC124904888	-	0
124904889	LOC124904889	-	0
124904890	LOC124904890	-	0
124904891	LOC124904891	-	0
124904892	LOC124904892	-	0
124904893	LOC124904893	-	0
124904894	LOC124904894	-	0
124904895	LOC124904895	-	0
124904896	LOC124904896	-	0
124904897	LOC124904897	-	0
124904898	LOC124904898	-	0
124904899	LOC124904899	-	0
124904900	LOC124904900	-	0
124904901	LOC124904901	-	0
124904902	LOC124904902	-	0
124904903	LOC124904903	-	0
124904904	LOC124904904	-	0
124904905	LOC124904905	-	0
124904906	LOC124904906	-	0
124904907	LOC124904907	-	0
124904908	LOC124904908	-	0
124904909	LOC124904909	-	0
124904910	LOC124904910	-	0
124904911	LOC124904911	-	0
124904912	LOC124904912	-	0
124904913	LOC124904913	-	0
124904914	LOC124904914	-	0
124904915	LOC124904915	-	0
124904916	LOC124904916	-	0
124904917	LOC124904917	-	0
124904918	LOC124904918	-	0
124904919	LOC124904919	-	0
124904920	LOC124904920	-	0
124904921	LOC124904921	-	0
124904922	LOC124904922	-	0
124904923	LOC124904923	-	0
124904924	LOC124904924	-	0
124904925	LOC124904925	-	0
124904926	LOC124904926	-	0
124904927	LOC124904927	-	0
124904928	LOC124904928	-	0
124904929	LOC124904929	-	0
124904930	LOC124904930	-	0
124904931	LOC124904931	-	0
124904932	LOC124904932	-	0
124904933	LOC124904933	-	0
124904934	LOC124904934	-	0
124904935	LOC124904935	-	0
124904936	LOC124904936	-	0
124904937	LOC124904937	-	0
124904938	LOC124904938	-	0
124904939	LOC124904939	-	0
124904940	LOC124904940	-	0
124904941	LOC124904941	-	0
124904942	LOC124904942	-	0
124904943	LOC124904943	-	0
124904944	LOC124904944	-	0
124904945	LOC124904945	-	0
124904946	LOC124904946	-	0
124904947	LOC124904947	-	0
124904948	LOC124904948	-	0
124904949	LOC124904949	-	0
124904950	LOC124904950	-	0
124904951	LOC124904951	-	0
124904952	LOC124904952	-	0
124904953	LOC124904953	-	0
124904954	LOC124904954	-	0
124904955	LOC124904955	-	0
124904956	LOC124904956	-	0
124904957	LOC124904957	-	0
124904958	LOC124904958	-	0
124904959	LOC124904959	-	0
124904960	LOC124904960	-	0
124904961	BETALINC1	HI-LNC15	0
124904962	LOC124904962	-	0
124904963	LOC124904963	-	0
124904964	LOC124904964	-	0
124904965	LOC124904965	-	0
124904966	LOC124904966	-	0
124904967	LOC124904967	-	0
124904968	LOC124904968	-	0
124904969	LOC124904969	-	0
124904970	LOC124904970	-	0
124904971	LOC124904971	-	0
124904974	LOC124904974	-	0
124904975	LOC124904975	-	0
124904976	LOC124904976	-	0
124904978	LOC124904978	-	0
124904979	LOC124904979	-	0
124904980	LOC124904980	-	0
124904983	LOC124904983	-	0
124904986	LOC124904986	-	0
124904989	LOC124904989	-	0
124904990	LOC124904990	-	0
124904991	LOC124904991	-	0
124904992	LOC124904992	-	0
124904993	LOC124904993	-	0
124904994	LOC124904994	-	0
124904996	LOC124904996	-	0
124904997	LOC124904997	-	0
124904998	LOC124904998	-	0
124904999	LOC124904999	-	0
124905000	LOC124905000	-	0
124905001	LOC124905001	-	0
124905002	LOC124905002	-	0
124905003	LOC124905003	-	0
124905004	LOC124905004	-	0
124905005	LOC124905005	-	0
124905006	LOC124905006	-	0
124905007	LOC124905007	-	0
124905008	LOC124905008	-	0
124905009	LOC124905009	-	0
124905010	LOC124905010	-	0
124905011	LOC124905011	-	0
124905012	LOC124905012	-	0
124905013	LOC124905013	-	0
124905014	LOC124905014	-	0
124905015	LOC124905015	-	0
124905016	LOC124905016	-	0
124905017	LOC124905017	-	0
124905018	LOC124905018	-	0
124905019	LOC124905019	-	0
124905020	LOC124905020	-	0
124905021	LOC124905021	-	0
124905022	LOC124905022	-	0
124905023	LOC124905023	-	0
124905024	LOC124905024	-	0
124905025	LOC124905025	-	0
124905026	LOC124905026	-	0
124905027	LOC124905027	-	0
124905028	LOC124905028	-	0
124905029	LOC124905029	-	0
124905030	LOC124905030	-	0
124905031	LOC124905031	-	0
124905032	LOC124905032	-	0
124905033	LOC124905033	-	0
124905034	LOC124905034	-	0
124905035	LOC124905035	-	0
124905036	HEPFAL	KB-68A7.1|LINC03038	0
124905037	LOC124905037	-	0
124905038	LOC124905038	-	0
124905039	LOC124905039	-	0
124905040	LOC124905040	-	0
124905041	LOC124905041	-	0
124905042	LOC124905042	-	0
124905043	LOC124905043	-	0
124905044	LOC124905044	-	0
124905045	LOC124905045	-	0
124905046	LOC124905046	-	0
124905047	LOC124905047	-	0
124905048	LOC124905048	-	0
124905049	LOC124905049	-	0
124905050	LOC124905050	-	0
124905051	LOC124905051	-	0
124905052	LOC124905052	-	0
124905053	LOC124905053	-	0
124905054	LOC124905054	-	0
124905055	LOC124905055	-	0
124905056	LOC124905056	-	0
124905057	LOC124905057	-	0
124905058	LOC124905058	-	0
124905062	LOC124905062	-	0
124905065	LOC124905065	-	0
124905068	LOC124905068	-	0
124905069	LOC124905069	-	0
124905070	LOC124905070	-	0
124905071	LOC124905071	-	0
124905072	LOC124905072	-	0
124905073	LOC124905073	-	0
124905074	LOC124905074	-	0
124905075	LOC124905075	-	0
124905076	LOC124905076	-	0
124905077	LOC124905077	-	0
124905078	LOC124905078	-	0
124905079	LOC124905079	-	0
124905080	LOC124905080	-	0
124905081	LOC124905081	-	0
124905082	LOC124905082	-	0
124905083	LOC124905083	-	0
124905084	LOC124905084	-	0
124905085	LOC124905085	-	0
124905086	LOC124905086	-	0
124905087	LOC124905087	-	0
124905088	LOC124905088	-	0
124905089	LOC124905089	-	0
124905090	LOC124905090	-	0
124905091	LOC124905091	-	0
124905092	LOC124905092	-	0
124905093	LOC124905093	-	0
124905094	LOC124905094	-	0
124905095	LOC124905095	-	0
124905096	LOC124905096	-	0
124905097	LOC124905097	-	0
124905098	LOC124905098	-	0
124905099	LOC124905099	-	0
124905100	LOC124905100	-	0
124905102	LOC124905102	-	0
124905103	LOC124905103	-	0
124905104	LOC124905104	-	0
124905105	LOC124905105	-	0
124905106	LOC124905106	-	0
124905107	LOC124905107	-	0
124905108	LOC124905108	-	0
124905109	LOC124905109	-	0
124905110	LOC124905110	-	0
124905111	LOC124905111	-	0
124905112	LOC124905112	-	0
124905113	LOC124905113	-	0
124905114	LOC124905114	-	0
124905115	LOC124905115	-	0
124905116	LOC124905116	-	0
124905117	TOMM22-DT	lnc408	0
124905118	LOC124905118	-	0
124905119	LOC124905119	-	0
124905120	LOC124905120	-	0
124905121	LOC124905121	-	0
124905122	LOC124905122	-	0
124905123	LOC124905123	-	0
124905124	LOC124905124	-	0
124905125	LOC124905125	-	0
124905126	LOC124905126	-	0
124905127	LOC124905127	-	0
124905128	LOC124905128	-	0
124905129	LOC124905129	-	0
124905130	LOC124905130	-	0
124905131	LOC124905131	-	0
124905132	LOC124905132	-	0
124905133	LOC124905133	-	0
124905134	LOC124905134	-	0
124905135	LOC124905135	-	0
124905136	LOC124905136	-	0
124905137	LOC124905137	-	0
124905138	LOC124905138	-	0
124905139	LOC124905139	-	0
124905140	LOC124905140	-	0
124905141	LOC124905141	-	0
124905142	LOC124905142	-	0
124905143	LOC124905143	-	0
124905144	LOC124905144	-	0
124905145	LOC124905145	-	0
124905146	LOC124905146	-	0
124905147	LOC124905147	-	0
124905148	LOC124905148	-	0
124905149	LOC124905149	-	0
124905150	LOC124905150	-	0
124905153	LOC124905153	-	0
124905155	LOC124905155	-	0
124905156	LOC124905156	-	0
124905157	LOC124905157	-	0
124905158	LOC124905158	-	0
124905159	LOC124905159	-	0
124905168	LOC124905168	-	0
124905169	LOC124905169	-	0
124905170	LOC124905170	-	0
124905171	LOC124905171	-	0
124905172	LOC124905172	-	0
124905173	LOC124905173	-	0
124905174	LOC124905174	-	0
124905175	LOC124905175	-	0
124905176	LOC124905176	-	0
124905177	LOC124905177	-	0
124905178	LOC124905178	-	0
124905179	LINC03053	-	0
124905180	LOC124905180	-	0
124905181	LOC124905181	-	0
124905182	LOC124905182	-	0
124905183	LOC124905183	-	0
124905184	LOC124905184	-	0
124905185	LOC124905185	-	0
124905186	LOC124905186	-	0
124905187	LOC124905187	-	0
124905188	LOC124905188	-	0
124905189	LOC124905189	-	0
124905190	LOC124905190	-	0
124905191	LOC124905191	-	0
124905192	LOC124905192	-	0
124905193	LOC124905193	-	0
124905194	LOC124905194	-	0
124905195	LOC124905195	-	0
124905196	LOC124905196	-	0
124905197	LOC124905197	-	0
124905198	LOC124905198	-	0
124905199	LOC124905199	-	0
124905200	LOC124905200	-	0
124905201	LOC124905201	-	0
124905202	LOC124905202	-	0
124905203	LOC124905203	-	0
124905204	LOC124905204	-	0
124905205	LOC124905205	-	0
124905206	LOC124905206	-	0
124905207	LOC124905207	-	0
124905208	LOC124905208	-	0
124905209	LOC124905209	-	0
124905210	LOC124905210	-	0
124905211	LOC124905211	-	0
124905212	LOC124905212	-	0
124905213	LOC124905213	-	0
124905214	LOC124905214	-	0
124905215	LOC124905215	-	0
124905216	LOC124905216	-	0
124905217	LOC124905217	-	0
124905218	LOC124905218	-	0
124905219	LOC124905219	-	0
124905220	LOC124905220	-	0
124905221	LOC124905221	-	0
124905222	LOC124905222	-	0
124905223	LOC124905223	-	0
124905224	LOC124905224	-	0
124905225	LOC124905225	-	0
124905226	LOC124905226	-	0
124905227	LOC124905227	-	0
124905228	LOC124905228	-	0
124905229	LOC124905229	-	0
124905230	LOC124905230	-	0
124905231	LOC124905231	-	0
124905232	LOC124905232	-	0
124905233	LOC124905233	-	0
124905234	LOC124905234	-	0
124905235	LOC124905235	-	0
124905236	LOC124905236	-	0
124905237	LOC124905237	-	0
124905238	LOC124905238	-	0
124905239	LOC124905239	-	0
124905240	LOC124905240	-	0
124905241	LOC124905241	-	0
124905242	LOC124905242	-	0
124905243	LOC124905243	-	0
124905244	LOC124905244	-	0
124905245	LOC124905245	-	0
124905246	LOC124905246	-	0
124905247	LOC124905247	-	0
124905248	LOC124905248	-	0
124905249	LOC124905249	-	0
124905250	LOC124905250	-	0
124905251	LOC124905251	-	0
124905252	LOC124905252	-	0
124905253	LOC124905253	-	0
124905254	LOC124905254	-	0
124905255	LOC124905255	-	0
124905256	LOC124905256	-	0
124905257	LOC124905257	-	0
124905258	LOC124905258	-	0
124905259	LOC124905259	-	0
124905260	LOC124905260	-	0
124905261	LOC124905261	-	0
124905262	LOC124905262	-	0
124905263	LOC124905263	-	0
124905264	LOC124905264	-	0
124905265	LOC124905265	-	0
124905266	LOC124905266	-	0
124905268	LOC124905268	-	0
124905269	LOC124905269	-	0
124905270	LOC124905270	-	0
124905271	LOC124905271	-	0
124905272	LOC124905272	-	0
124905273	LOC124905273	-	0
124905275	LOC124905275	-	0
124905276	LOC124905276	-	0
124905277	LOC124905277	-	0
124905278	LOC124905278	-	0
124905279	LOC124905279	-	0
124905280	LOC124905280	-	0
124905282	LOC124905282	-	0
124905283	LOC124905283	-	0
124905290	LOC124905290	-	0
124905291	LOC124905291	-	0
124905292	LOC124905292	-	0
124905300	LOC124905300	-	0
124905302	LOC124905302	-	0
124905303	LOC124905303	-	0
124905304	LOC124905304	-	0
124905305	LOC124905305	-	0
124905306	LOC124905306	-	0
124905307	LOC124905307	-	0
124905310	LOC124905310	-	0
124905312	LOC124905312	-	0
124905313	LOC124905313	-	0
124905316	LOC124905316	-	0
124905319	LOC124905319	-	0
124905320	LOC124905320	-	0
124905321	LOC124905321	-	0
124905322	LOC124905322	-	0
124905323	LOC124905323	-	0
124905324	LOC124905324	-	0
124905325	LOC124905325	-	0
124905326	LOC124905326	-	0
124905327	LOC124905327	-	0
124905328	LOC124905328	-	0
124905329	LOC124905329	-	0
124905330	LOC124905330	-	0
124905331	LOC124905331	-	0
124905334	LOC124905334	-	0
124905335	LOC124905335	-	0
124905337	LOC124905337	-	0
124905338	LOC124905338	-	0
124905339	LOC124905339	-	0
124905340	LOC124905340	-	0
124905344	LOC124905344	-	0
124905345	LOC124905345	-	0
124905346	LOC124905346	-	0
124905347	LOC124905347	-	0
124905349	LOC124905349	-	0
124905350	LOC124905350	-	0
124905351	LOC124905351	-	0
124905352	LOC124905352	-	0
124905353	LOC124905353	-	0
124905354	LOC124905354	-	0
124905356	LOC124905356	-	0
124905357	LOC124905357	-	0
124905358	LOC124905358	-	0
124905359	LOC124905359	-	0
124905360	LOC124905360	-	0
124905361	LOC124905361	-	0
124905362	LOC124905362	-	0
124905363	LOC124905363	-	0
124905364	LOC124905364	-	0
124905365	LOC124905365	-	0
124905366	LOC124905366	-	0
124905367	LOC124905367	-	0
124905368	LOC124905368	-	0
124905369	LOC124905369	-	0
124905370	LOC124905370	-	0
124905371	LOC124905371	-	0
124905372	LOC124905372	-	0
124905373	LOC124905373	-	0
124905374	LOC124905374	-	0
124905375	LOC124905375	-	0
124905376	LOC124905376	-	0
124905377	LOC124905377	-	0
124905378	LOC124905378	-	0
124905379	LOC124905379	-	0
124905380	LOC124905380	-	0
124905381	LOC124905381	-	0
124905382	LOC124905382	-	0
124905383	LOC124905383	-	0
124905385	LOC124905385	-	0
124905386	LOC124905386	-	0
124905387	LOC124905387	-	0
124905388	LOC124905388	-	0
124905389	LOC124905389	-	0
124905390	LOC124905390	-	0
124905391	LOC124905391	-	0
124905392	LOC124905392	-	0
124905393	LOC124905393	-	0
124905394	LOC124905394	-	0
124905395	LOC124905395	-	0
124905396	LOC124905396	-	0
124905398	LOC124905398	-	0
124905399	LOC124905399	-	0
124905400	LOC124905400	-	0
124905401	LOC124905401	-	0
124905402	LOC124905402	-	0
124905403	LOC124905403	-	0
124905404	LOC124905404	-	0
124905406	LOC124905406	-	0
124905408	LOC124905408	-	0
124905409	LOC124905409	-	0
124905410	LOC124905410	-	0
124905411	LOC124905411	-	0
124905412	LOC124905412	-	0
124905413	LOC124905413	-	0
124905415	LOC124905415	-	0
124905416	LOC124905416	-	0
124905417	LOC124905417	-	0
124905418	LOC124905418	-	0
124905419	LOC124905419	-	0
124905420	LOC124905420	-	0
124905421	LOC124905421	-	0
124905439	LOC124905439	-	0
124905440	LOC124905440	-	0
124905441	LOC124905441	-	0
124905442	LOC124905442	-	0
124905443	LOC124905443	-	0
124905444	LOC124905444	-	0
124905445	LOC124905445	-	0
124905446	LOC124905446	-	0
