Name	Class	Type
cg09102835	CG	CG_of_ESR1_regulated
cg08170745	CG	CG_of_ESR1_regulated
cg26439733	CG	CG_of_ESR1_regulated
cg05341260	CG	CG_of_ESR1_regulated
cg00459816	CG	CG_of_ESR1_regulated
cg16332577	CG	CG_of_ESR1_regulated
cg19103969	CG	CG_of_ESR1_regulated
cg26683316	CG	CG_of_ESR1_regulated
cg00735611	CG	CG_of_ESR1_regulated
cg07327299	CG	CG_of_ESR1_regulated
cg25038082	CG	CG_of_ESR1_regulated
cg14575854	CG	CG_of_ESR1_regulated
cg01837777	CG	CG_of_ESR1_regulated
cg21491028	CG	CG_of_ESR1_regulated
cg15123200	CG	CG_of_ESR1_regulated
cg10479053	CG	CG_of_ESR1_regulated
cg08108993	CG	CG_of_ESR1_regulated
cg02150526	CG	CG_of_ESR1_regulated
cg27119415	CG	CG_of_ESR1_regulated
cg19418818	CG	CG_of_ESR1_regulated
cg01538021	CG	CG_of_ESR1_regulated
cg25653011	CG	CG_of_ESR1_regulated
cg13823403	CG	CG_of_ESR1_regulated
cg00412273	CG	CG_of_ESR1_regulated
cg05221369	CG	CG_of_ESR1_regulated
cg12041100	CG	CG_of_ESR1_regulated
cg25362050	CG	CG_of_ESR1_regulated
cg00442282	CG	CG_of_ESR1_regulated
cg08580254	CG	CG_of_ESR1_regulated
cg02627216	CG	CG_of_ESR1_regulated
cg02385230	CG	CG_of_ESR1_regulated
cg18960324	CG	CG_of_ESR1_regulated
cg11729107	CG	CG_of_ESR1_regulated
cg16228365	CG	CG_of_ESR1_regulated
cg04940329	CG	CG_of_ESR1_regulated
cg24784466	CG	CG_of_ESR1_regulated
cg05355301	CG	CG_of_ESR1_regulated
cg14675357	CG	CG_of_ESR1_regulated
cg22792941	CG	CG_of_ESR1_regulated
cg04566037	CG	CG_of_ESR1_regulated
cg14957731	CG	CG_of_ESR1_regulated
cg18068256	CG	CG_of_ESR1_regulated
cg20063450	CG	CG_of_ESR1_regulated
cg10742225	CG	CG_of_ESR1_regulated
cg21513437	CG	CG_of_ESR1_regulated
cg19514854	CG	CG_of_ESR1_regulated
cg26625897	CG	CG_of_ESR1_regulated
cg02893823	CG	CG_of_ESR1_regulated
cg16201762	CG	CG_of_ESR1_regulated
cg03272310	CG	CG_of_ESR1_regulated
cg25634141	CG	CG_of_ESR1_regulated
cg19982129	CG	CG_of_ESR1_regulated
cg13249593	CG	CG_of_ESR1_regulated
cg20819191	CG	CG_of_ESR1_regulated
cg23411065	CG	CG_of_ESR1_regulated
cg03685910	CG	CG_of_ESR1_regulated
cg00107016	CG	CG_of_ESR1_regulated
cg09414783	CG	CG_of_ESR1_regulated
cg10154926	CG	CG_of_ESR1_regulated
cg17000044	CG	CG_of_ESR1_regulated
cg11278727	CG	CG_of_ESR1_regulated
cg08539620	CG	CG_of_ESR1_regulated
cg01366580	CG	CG_of_ESR1_regulated
cg13655938	CG	CG_of_ESR1_regulated
cg09476841	CG	CG_of_ESR1_regulated
cg26729026	CG	CG_of_ESR1_regulated
cg03701005	CG	CG_of_ESR1_regulated
cg21823995	CG	CG_of_ESR1_regulated
cg07010761	CG	CG_of_ESR1_regulated
cg05045001	CG	CG_of_ESR1_regulated
cg02697074	CG	CG_of_ESR1_regulated
cg17661955	CG	CG_of_ESR1_regulated
cg02619116	CG	CG_of_ESR1_regulated
cg03109921	CG	CG_of_ESR1_regulated
cg16068923	CG	CG_of_ESR1_regulated
cg20789035	CG	CG_of_ESR1_regulated
cg21215811	CG	CG_of_ESR1_regulated
cg27206345	CG	CG_of_ESR1_regulated
cg11635074	CG	CG_of_ESR1_regulated
cg19567046	CG	CG_of_ESR1_regulated
cg25104488	CG	CG_of_ESR1_regulated
cg18658096	CG	CG_of_ESR1_regulated
cg16143763	CG	CG_of_ESR1_regulated
cg17863217	CG	CG_of_ESR1_regulated
cg07080007	CG	CG_of_ESR1_regulated
cg12113898	CG	CG_of_ESR1_regulated
cg22149837	CG	CG_of_ESR1_regulated
cg06366151	CG	CG_of_ESR1_regulated
cg24115818	CG	CG_of_ESR1_regulated
cg01522446	CG	CG_of_ESR1_regulated
cg10174397	CG	CG_of_ESR1_regulated
cg12556991	CG	CG_of_ESR1_regulated
cg21269893	CG	CG_of_ESR1_regulated
cg19471553	CG	CG_of_ESR1_regulated
cg04017458	CG	CG_of_ESR1_regulated
cg04277193	CG	CG_of_ESR1_regulated
cg08992324	CG	CG_of_ESR1_regulated
cg10047753	CG	CG_of_ESR1_regulated
cg23167644	CG	CG_of_ESR1_regulated
cg22460586	CG	CG_of_ESR1_regulated
cg22479576	CG	CG_of_ESR1_regulated
cg25687874	CG	CG_of_ESR1_regulated
cg24994893	CG	CG_of_ESR1_regulated
cg14598413	CG	CG_of_ESR1_regulated
cg23347958	CG	CG_of_ESR1_regulated
cg19986472	CG	CG_of_ESR1_regulated
cg22105090	CG	CG_of_ESR1_regulated
cg20060089	CG	CG_of_ESR1_regulated
cg09199933	CG	CG_of_ESR1_regulated
cg10809441	CG	CG_of_ESR1_regulated
cg21874814	CG	CG_of_ESR1_regulated
cg24638647	CG	CG_of_ESR1_regulated
cg27116819	CG	CG_of_ESR1_regulated
cg08372947	CG	CG_of_ESR1_regulated
cg06511389	CG	CG_of_ESR1_regulated
cg12259256	CG	CG_of_ESR1_regulated
cg13847066	CG	CG_of_ESR1_regulated
cg01635193	CG	CG_of_ESR1_regulated
cg04520793	CG	CG_of_ESR1_regulated
cg16988970	CG	CG_of_ESR1_regulated
cg10023613	CG	CG_of_ESR1_regulated
cg06376161	CG	CG_of_ESR1_regulated
cg08903019	CG	CG_of_ESR1_regulated
cg04269641	CG	CG_of_ESR1_regulated
cg02505689	CG	CG_of_ESR1_regulated
cg01687301	CG	CG_of_ESR1_regulated
cg04519895	CG	CG_of_ESR1_regulated
cg11812775	CG	CG_of_ESR1_regulated
cg22251298	CG	CG_of_ESR1_regulated
cg06073402	CG	CG_of_ESR1_regulated
cg06759215	CG	CG_of_ESR1_regulated
cg00048746	CG	CG_of_ESR1_regulated
cg14559369	CG	CG_of_ESR1_regulated
cg07481784	CG	CG_of_ESR1_regulated
cg21554013	CG	CG_of_ESR1_regulated
cg02077631	CG	CG_of_ESR1_regulated
cg21132931	CG	CG_of_ESR1_regulated
cg22356484	CG	CG_of_ESR1_regulated
cg06208294	CG	CG_of_ESR1_regulated
cg05349016	CG	CG_of_ESR1_regulated
cg24806326	CG	CG_of_ESR1_regulated
cg01258061	CG	CG_of_ESR1_regulated
cg18700940	CG	CG_of_ESR1_regulated
cg06452354	CG	CG_of_ESR1_regulated
cg04976685	CG	CG_of_ESR1_regulated
cg24801230	CG	CG_of_ESR1_regulated
cg26019600	CG	CG_of_ESR1_regulated
cg12633764	CG	CG_of_ESR1_regulated
cg26937061	CG	CG_of_ESR1_regulated
cg19057163	CG	CG_of_ESR1_regulated
cg21637282	CG	CG_of_ESR1_regulated
cg13940405	CG	CG_of_ESR1_regulated
cg10072351	CG	CG_of_ESR1_regulated
cg07144085	CG	CG_of_ESR1_regulated
cg09789584	CG	CG_of_ESR1_regulated
cg16803122	CG	CG_of_ESR1_regulated
cg03924111	CG	CG_of_ESR1_regulated
cg13454770	CG	CG_of_ESR1_regulated
cg00598429	CG	CG_of_ESR1_regulated
cg13611006	CG	CG_of_ESR1_regulated
cg15769424	CG	CG_of_ESR1_regulated
cg16892553	CG	CG_of_ESR1_regulated
cg03496533	CG	CG_of_ESR1_regulated
cg15738800	CG	CG_of_ESR1_regulated
cg09607679	CG	CG_of_ESR1_regulated
cg18988110	CG	CG_of_ESR1_regulated
cg18780515	CG	CG_of_ESR1_regulated
cg02928991	CG	CG_of_ESR1_regulated
cg20396069	CG	CG_of_ESR1_regulated
cg04154812	CG	CG_of_ESR1_regulated
cg23450974	CG	CG_of_ESR1_regulated
cg07967210	CG	CG_of_ESR1_regulated
cg01429662	CG	CG_of_ESR1_regulated
cg22259831	CG	CG_of_ESR1_regulated
cg16206138	CG	CG_of_ESR1_regulated
cg19133221	CG	CG_of_ESR1_regulated
cg18208707	CG	CG_of_ESR1_regulated
cg03167683	CG	CG_of_ESR1_regulated
cg07841529	CG	CG_of_ESR1_regulated
cg03739102	CG	CG_of_ESR1_regulated
cg09649852	CG	CG_of_ESR1_regulated
cg26131883	CG	CG_of_ESR1_regulated
cg09509221	CG	CG_of_ESR1_regulated
cg22301227	CG	CG_of_ESR1_regulated
cg03640114	CG	CG_of_ESR1_regulated
cg14843902	CG	CG_of_ESR1_regulated
cg23114746	CG	CG_of_ESR1_regulated
cg03807711	CG	CG_of_ESR1_regulated
cg18548413	CG	CG_of_ESR1_regulated
cg12809392	CG	CG_of_ESR1_regulated
cg02949544	CG	CG_of_ESR1_regulated
cg13533976	CG	CG_of_ESR1_regulated
cg07469835	CG	CG_of_ESR1_regulated
cg01200087	CG	CG_of_ESR1_regulated
cg11855943	CG	CG_of_ESR1_regulated
cg00377320	CG	CG_of_ESR1_regulated
cg18664900	CG	CG_of_ESR1_regulated
cg10538454	CG	CG_of_ESR1_regulated
cg03525424	CG	CG_of_ESR1_regulated
cg25378085	CG	CG_of_ESR1_regulated
cg09822907	CG	CG_of_ESR1_regulated
cg26785712	CG	CG_of_ESR1_regulated
cg24500358	CG	CG_of_ESR1_regulated
cg20940164	CG	CG_of_ESR1_regulated
cg20689780	CG	CG_of_ESR1_regulated
cg14642671	CG	CG_of_ESR1_regulated
cg11513943	CG	CG_of_ESR1_regulated
cg18310007	CG	CG_of_ESR1_regulated
cg20778097	CG	CG_of_ESR1_regulated
cg19149410	CG	CG_of_ESR1_regulated
cg18006085	CG	CG_of_ESR1_regulated
cg05733026	CG	CG_of_ESR1_regulated
cg16413777	CG	CG_of_ESR1_regulated
cg24151267	CG	CG_of_ESR1_regulated
cg23704324	CG	CG_of_ESR1_regulated
cg10567637	CG	CG_of_ESR1_regulated
cg03117819	CG	CG_of_ESR1_regulated
cg08449531	CG	CG_of_ESR1_regulated
cg24236903	CG	CG_of_ESR1_regulated
cg04433051	CG	CG_of_ESR1_regulated
cg13096278	CG	CG_of_ESR1_regulated
cg06204730	CG	CG_of_ESR1_regulated
cg20807852	CG	CG_of_ESR1_regulated
cg25173971	CG	CG_of_ESR1_regulated
cg07000245	CG	CG_of_ESR1_regulated
cg06421633	CG	CG_of_ESR1_regulated
cg09574498	CG	CG_of_ESR1_regulated
cg05086975	CG	CG_of_ESR1_regulated
cg17717010	CG	CG_of_ESR1_regulated
cg05526498	CG	CG_of_ESR1_regulated
cg05735639	CG	CG_of_ESR1_regulated
cg17129986	CG	CG_of_ESR1_regulated
cg04932056	CG	CG_of_ESR1_regulated
cg02048645	CG	CG_of_ESR1_regulated
cg05207834	CG	CG_of_ESR1_regulated
cg10531026	CG	CG_of_ESR1_regulated
cg04380669	CG	CG_of_ESR1_regulated
cg01063524	CG	CG_of_ESR1_regulated
cg25180585	CG	CG_of_ESR1_regulated
cg15660466	CG	CG_of_ESR1_regulated
cg04346272	CG	CG_of_ESR1_regulated
cg11760986	CG	CG_of_ESR1_regulated
cg08466881	CG	CG_of_ESR1_regulated
cg00060403	CG	CG_of_ESR1_regulated
cg04554004	CG	CG_of_ESR1_regulated
cg00965052	CG	CG_of_ESR1_regulated
cg09959084	CG	CG_of_ESR1_regulated
cg02880679	CG	CG_of_ESR1_regulated
cg25259117	CG	CG_of_ESR1_regulated
cg22141797	CG	CG_of_ESR1_regulated
cg25716740	CG	CG_of_ESR1_regulated
cg27353579	CG	CG_of_ESR1_regulated
cg05765482	CG	CG_of_ESR1_regulated
cg02104993	CG	CG_of_ESR1_regulated
cg09618028	CG	CG_of_ESR1_regulated
cg12901283	CG	CG_of_ESR1_regulated
cg07741182	CG	CG_of_ESR1_regulated
cg19360675	CG	CG_of_ESR1_regulated
cg18051889	CG	CG_of_ESR1_regulated
cg09120145	CG	CG_of_ESR1_regulated
cg21551132	CG	CG_of_ESR1_regulated
cg20117162	CG	CG_of_ESR1_regulated
cg23837897	CG	CG_of_ESR1_regulated
cg17328806	CG	CG_of_ESR1_regulated
cg09567311	CG	CG_of_ESR1_regulated
cg16056398	CG	CG_of_ESR1_regulated
cg08676730	CG	CG_of_ESR1_regulated
cg17279789	CG	CG_of_ESR1_regulated
cg12744185	CG	CG_of_ESR1_regulated
cg21218636	CG	CG_of_ESR1_regulated
cg18907495	CG	CG_of_ESR1_regulated
cg08320303	CG	CG_of_ESR1_regulated
cg15601264	CG	CG_of_ESR1_regulated
cg01344452	CG	CG_of_ESR1_regulated
cg22465516	CG	CG_of_ESR1_regulated
cg04229842	CG	CG_of_ESR1_regulated
cg14932796	CG	CG_of_ESR1_regulated
cg09529454	CG	CG_of_ESR1_regulated
cg25296236	CG	CG_of_ESR1_regulated
cg10972821	CG	CG_of_ESR1_regulated
cg00821483	CG	CG_of_ESR1_regulated
cg24186864	CG	CG_of_ESR1_regulated
cg18934136	CG	CG_of_ESR1_regulated
cg06957329	CG	CG_of_ESR1_regulated
cg16449816	CG	CG_of_ESR1_regulated
cg10880834	CG	CG_of_ESR1_regulated
cg04494710	CG	CG_of_ESR1_regulated
cg00023001	CG	CG_of_ESR1_regulated
cg14553224	CG	CG_of_ESR1_regulated
cg25446960	CG	CG_of_ESR1_regulated
cg10444350	CG	CG_of_ESR1_regulated
cg22261030	CG	CG_of_ESR1_regulated
cg02571920	CG	CG_of_ESR1_regulated
cg16521594	CG	CG_of_ESR1_regulated
cg18089193	CG	CG_of_ESR1_regulated
cg27252019	CG	CG_of_ESR1_regulated
cg25523462	CG	CG_of_ESR1_regulated
cg05354989	CG	CG_of_ESR1_regulated
cg22481606	CG	CG_of_ESR1_regulated
cg25039879	CG	CG_of_ESR1_regulated
cg20933293	CG	CG_of_ESR1_regulated
cg09033857	CG	CG_of_ESR1_regulated
cg00101115	CG	CG_of_ESR1_regulated
cg01726854	CG	CG_of_ESR1_regulated
cg04780629	CG	CG_of_ESR1_regulated
cg04654677	CG	CG_of_ESR1_regulated
cg19040620	CG	CG_of_ESR1_regulated
cg20923575	CG	CG_of_ESR1_regulated
cg17283347	CG	CG_of_ESR1_regulated
cg06325249	CG	CG_of_ESR1_regulated
cg08868352	CG	CG_of_ESR1_regulated
cg18911472	CG	CG_of_ESR1_regulated
cg23436779	CG	CG_of_ESR1_regulated
cg05214530	CG	CG_of_ESR1_regulated
cg27221688	CG	CG_of_ESR1_regulated
cg02118635	CG	CG_of_ESR1_regulated
cg10487724	CG	CG_of_ESR1_regulated
cg24099023	CG	CG_of_ESR1_regulated
cg23336647	CG	CG_of_ESR1_regulated
cg04504128	CG	CG_of_ESR1_regulated
cg05425664	CG	CG_of_ESR1_regulated
cg14077847	CG	CG_of_ESR1_regulated
cg12560992	CG	CG_of_ESR1_regulated
cg21647833	CG	CG_of_ESR1_regulated
cg14067364	CG	CG_of_ESR1_regulated
cg18620913	CG	CG_of_ESR1_regulated
cg17082373	CG	CG_of_ESR1_regulated
cg20363309	CG	CG_of_ESR1_regulated
cg25714850	CG	CG_of_ESR1_regulated
cg24395128	CG	CG_of_ESR1_regulated
cg02246053	CG	CG_of_ESR1_regulated
cg01515809	CG	CG_of_ESR1_regulated
cg20009499	CG	CG_of_ESR1_regulated
cg17663700	CG	CG_of_ESR1_regulated
cg17989037	CG	CG_of_ESR1_regulated
cg27512082	CG	CG_of_ESR1_regulated
cg16904599	CG	CG_of_ESR1_regulated
cg06383759	CG	CG_of_ESR1_regulated
cg16822173	CG	CG_of_ESR1_regulated
cg06655504	CG	CG_of_ESR1_regulated
cg07393458	CG	CG_of_ESR1_regulated
cg24171114	CG	CG_of_ESR1_regulated
cg05926928	CG	CG_of_ESR1_regulated
cg03304714	CG	CG_of_ESR1_regulated
cg06382786	CG	CG_of_ESR1_regulated
cg09267513	CG	CG_of_ESR1_regulated
cg16040186	CG	CG_of_ESR1_regulated
cg14252008	CG	CG_of_ESR1_regulated
cg16686175	CG	CG_of_ESR1_regulated
cg07584066	CG	CG_of_ESR1_regulated
cg16969368	CG	CG_of_ESR1_regulated
cg26897150	CG	CG_of_ESR1_regulated
cg15260839	CG	CG_of_ESR1_regulated
cg17882278	CG	CG_of_ESR1_regulated
cg03363567	CG	CG_of_ESR1_regulated
cg02334643	CG	CG_of_ESR1_regulated
cg11000221	CG	CG_of_ESR1_regulated
cg17081801	CG	CG_of_ESR1_regulated
cg10341935	CG	CG_of_ESR1_regulated
cg04285269	CG	CG_of_ESR1_regulated
cg04920428	CG	CG_of_ESR1_regulated
cg20151207	CG	CG_of_ESR1_regulated
cg02344993	CG	CG_of_ESR1_regulated
cg13753209	CG	CG_of_ESR1_regulated
cg21745184	CG	CG_of_ESR1_regulated
cg27123975	CG	CG_of_ESR1_regulated
cg19533977	CG	CG_of_ESR1_regulated
cg08793459	CG	CG_of_ESR1_regulated
cg26671554	CG	CG_of_ESR1_regulated
cg20202881	CG	CG_of_ESR1_regulated
cg07852793	CG	CG_of_ESR1_regulated
cg25953464	CG	CG_of_ESR1_regulated
cg06747916	CG	CG_of_ESR1_regulated
cg05371867	CG	CG_of_ESR1_regulated
cg11698899	CG	CG_of_ESR1_regulated
cg03823539	CG	CG_of_ESR1_regulated
cg11251069	CG	CG_of_ESR1_regulated
cg23838308	CG	CG_of_ESR1_regulated
cg17544904	CG	CG_of_ESR1_regulated
cg27588119	CG	CG_of_ESR1_regulated
cg04552889	CG	CG_of_ESR1_regulated
cg09387102	CG	CG_of_ESR1_regulated
cg19049616	CG	CG_of_ESR1_regulated
cg24073064	CG	CG_of_ESR1_regulated
cg21217426	CG	CG_of_ESR1_regulated
cg09056501	CG	CG_of_ESR1_regulated
cg25431341	CG	CG_of_ESR1_regulated
cg27541374	CG	CG_of_ESR1_regulated
cg14628267	CG	CG_of_ESR1_regulated
cg00200063	CG	CG_of_ESR1_regulated
cg16250023	CG	CG_of_ESR1_regulated
cg26619931	CG	CG_of_ESR1_regulated
cg07604251	CG	CG_of_ESR1_regulated
cg02539911	CG	CG_of_ESR1_regulated
cg03979162	CG	CG_of_ESR1_regulated
cg03109505	CG	CG_of_ESR1_regulated
cg08037401	CG	CG_of_ESR1_regulated
cg02553987	CG	CG_of_ESR1_regulated
cg07834876	CG	CG_of_ESR1_regulated
cg03459952	CG	CG_of_ESR1_regulated
cg03050127	CG	CG_of_ESR1_regulated
cg13949359	CG	CG_of_ESR1_regulated
cg16862528	CG	CG_of_ESR1_regulated
cg22048132	CG	CG_of_ESR1_regulated
cg25400864	CG	CG_of_ESR1_regulated
cg20899340	CG	CG_of_ESR1_regulated
cg20376447	CG	CG_of_ESR1_regulated
cg18636012	CG	CG_of_ESR1_regulated
cg04564935	CG	CG_of_ESR1_regulated
cg18972517	CG	CG_of_ESR1_regulated
cg04404756	CG	CG_of_ESR1_regulated
cg05121388	CG	CG_of_ESR1_regulated
cg09026875	CG	CG_of_ESR1_regulated
cg20275462	CG	CG_of_ESR1_regulated
cg09276863	CG	CG_of_ESR1_regulated
cg10326224	CG	CG_of_ESR1_regulated
cg09840850	CG	CG_of_ESR1_regulated
cg22848970	CG	CG_of_ESR1_regulated
cg13118906	CG	CG_of_ESR1_regulated
cg14204735	CG	CG_of_ESR1_regulated
cg19982668	CG	CG_of_ESR1_regulated
cg08782002	CG	CG_of_ESR1_regulated
cg26529556	CG	CG_of_ESR1_regulated
cg12274314	CG	CG_of_ESR1_regulated
cg00614969	CG	CG_of_ESR1_regulated
cg20850195	CG	CG_of_ESR1_regulated
cg12977686	CG	CG_of_ESR1_regulated
cg09783537	CG	CG_of_ESR1_regulated
cg21085351	CG	CG_of_ESR1_regulated
cg22736090	CG	CG_of_ESR1_regulated
cg04663539	CG	CG_of_ESR1_regulated
cg27101157	CG	CG_of_ESR1_regulated
cg04448141	CG	CG_of_ESR1_regulated
cg15730030	CG	CG_of_ESR1_regulated
cg21564728	CG	CG_of_ESR1_regulated
cg04009666	CG	CG_of_ESR1_regulated
cg08408874	CG	CG_of_ESR1_regulated
cg25283846	CG	CG_of_ESR1_regulated
cg04212979	CG	CG_of_ESR1_regulated
cg17838697	CG	CG_of_ESR1_regulated
cg10450692	CG	CG_of_ESR1_regulated
cg22177308	CG	CG_of_ESR1_regulated
cg06604625	CG	CG_of_ESR1_regulated
cg17069533	CG	CG_of_ESR1_regulated
cg00847221	CG	CG_of_ESR1_regulated
cg01507342	CG	CG_of_ESR1_regulated
cg20993386	CG	CG_of_ESR1_regulated
cg26187342	CG	CG_of_ESR1_regulated
cg02087260	CG	CG_of_ESR1_regulated
cg07086719	CG	CG_of_ESR1_regulated
cg18129105	CG	CG_of_ESR1_regulated
cg16028064	CG	CG_of_ESR1_regulated
cg12739664	CG	CG_of_ESR1_regulated
cg22850234	CG	CG_of_ESR1_regulated
cg13114622	CG	CG_of_ESR1_regulated
cg05654289	CG	CG_of_ESR1_regulated
cg24354368	CG	CG_of_ESR1_regulated
cg05505961	CG	CG_of_ESR1_regulated
cg20155875	CG	CG_of_ESR1_regulated
cg24971957	CG	CG_of_ESR1_regulated
cg11651717	CG	CG_of_ESR1_regulated
cg06127577	CG	CG_of_ESR1_regulated
cg03584847	CG	CG_of_ESR1_regulated
cg27298085	CG	CG_of_ESR1_regulated
cg23418434	CG	CG_of_ESR1_regulated
cg06258155	CG	CG_of_ESR1_regulated
cg04228573	CG	CG_of_ESR1_regulated
cg06310715	CG	CG_of_ESR1_regulated
cg02602864	CG	CG_of_ESR1_regulated
cg09352715	CG	CG_of_ESR1_regulated
cg12129839	CG	CG_of_ESR1_regulated
cg05322837	CG	CG_of_ESR1_regulated
cg09683258	CG	CG_of_ESR1_regulated
cg27219182	CG	CG_of_ESR1_regulated
cg21461745	CG	CG_of_ESR1_regulated
cg08822737	CG	CG_of_ESR1_regulated
cg17100696	CG	CG_of_ESR1_regulated
cg01383268	CG	CG_of_ESR1_regulated
cg23120042	CG	CG_of_ESR1_regulated
cg09607131	CG	CG_of_ESR1_regulated
cg24332433	CG	CG_of_ESR1_regulated
cg04240077	CG	CG_of_ESR1_regulated
cg05925896	CG	CG_of_ESR1_regulated
cg01218494	CG	CG_of_ESR1_regulated
cg18943599	CG	CG_of_ESR1_regulated
cg04633298	CG	CG_of_ESR1_regulated
cg11394644	CG	CG_of_ESR1_regulated
cg13694291	CG	CG_of_ESR1_regulated
cg17744261	CG	CG_of_ESR1_regulated
cg22433759	CG	CG_of_ESR1_regulated
cg18043070	CG	CG_of_ESR1_regulated
cg01160766	CG	CG_of_ESR1_regulated
cg04029715	CG	CG_of_ESR1_regulated
cg18391467	CG	CG_of_ESR1_regulated
cg20417953	CG	CG_of_ESR1_regulated
cg01750157	CG	CG_of_ESR1_regulated
cg19213955	CG	CG_of_ESR1_regulated
cg22633590	CG	CG_of_ESR1_regulated
cg04657588	CG	CG_of_ESR1_regulated
cg07789083	CG	CG_of_ESR1_regulated
cg15437528	CG	CG_of_ESR1_regulated
cg02144954	CG	CG_of_ESR1_regulated
cg25928447	CG	CG_of_ESR1_regulated
cg21828432	CG	CG_of_ESR1_regulated
cg06794038	CG	CG_of_ESR1_regulated
cg13896106	CG	CG_of_ESR1_regulated
cg02910913	CG	CG_of_ESR1_regulated
cg02546941	CG	CG_of_ESR1_regulated
cg14087806	CG	CG_of_ESR1_regulated
cg24174307	CG	CG_of_ESR1_regulated
cg04547425	CG	CG_of_ESR1_regulated
cg18049142	CG	CG_of_ESR1_regulated
cg06995624	CG	CG_of_ESR1_regulated
cg15864779	CG	CG_of_ESR1_regulated
cg13896604	CG	CG_of_ESR1_regulated
cg21015805	CG	CG_of_ESR1_regulated
cg17749454	CG	CG_of_ESR1_regulated
cg10607603	CG	CG_of_ESR1_regulated
cg00901704	CG	CG_of_ESR1_regulated
cg17037329	CG	CG_of_ESR1_regulated
cg21577260	CG	CG_of_ESR1_regulated
cg08766742	CG	CG_of_ESR1_regulated
cg00876571	CG	CG_of_ESR1_regulated
cg09509576	CG	CG_of_ESR1_regulated
cg11495544	CG	CG_of_ESR1_regulated
cg23599820	CG	CG_of_ESR1_regulated
cg01803810	CG	CG_of_ESR1_regulated
cg02679955	CG	CG_of_ESR1_regulated
cg26289155	CG	CG_of_ESR1_regulated
cg07251887	CG	CG_of_ESR1_regulated
cg03134871	CG	CG_of_ESR1_regulated
cg13605142	CG	CG_of_ESR1_regulated
cg27414263	CG	CG_of_ESR1_regulated
cg01430390	CG	CG_of_ESR1_regulated
cg22097276	CG	CG_of_ESR1_regulated
cg17708938	CG	CG_of_ESR1_regulated
cg07572592	CG	CG_of_ESR1_regulated
cg00318799	CG	CG_of_ESR1_regulated
cg26205890	CG	CG_of_ESR1_regulated
cg19927565	CG	CG_of_ESR1_regulated
cg18657389	CG	CG_of_ESR1_regulated
cg25255429	CG	CG_of_ESR1_regulated
cg11150308	CG	CG_of_ESR1_regulated
cg26551326	CG	CG_of_ESR1_regulated
cg22751101	CG	CG_of_ESR1_regulated
cg09981375	CG	CG_of_ESR1_regulated
cg23672176	CG	CG_of_ESR1_regulated
cg17108859	CG	CG_of_ESR1_regulated
cg05728071	CG	CG_of_ESR1_regulated
cg19578297	CG	CG_of_ESR1_regulated
cg18586095	CG	CG_of_ESR1_regulated
cg05254689	CG	CG_of_ESR1_regulated
cg08122232	CG	CG_of_ESR1_regulated
cg24166450	CG	CG_of_ESR1_regulated
cg14816748	CG	CG_of_ESR1_regulated
cg13949903	CG	CG_of_ESR1_regulated
cg00951085	CG	CG_of_ESR1_regulated
cg01756327	CG	CG_of_ESR1_regulated
cg00127591	CG	CG_of_ESR1_regulated
cg02392176	CG	CG_of_ESR1_regulated
cg11234111	CG	CG_of_ESR1_regulated
cg12612336	CG	CG_of_ESR1_regulated
cg22853140	CG	CG_of_ESR1_regulated
cg09321082	CG	CG_of_ESR1_regulated
cg26016484	CG	CG_of_ESR1_regulated
cg01380821	CG	CG_of_ESR1_regulated
cg11529663	CG	CG_of_ESR1_regulated
cg26815021	CG	CG_of_ESR1_regulated
cg17205803	CG	CG_of_ESR1_regulated
cg16046954	CG	CG_of_ESR1_regulated
cg23263051	CG	CG_of_ESR1_regulated
cg25333216	CG	CG_of_ESR1_regulated
cg00819114	CG	CG_of_ESR1_regulated
cg03570858	CG	CG_of_ESR1_regulated
cg01055610	CG	CG_of_ESR1_regulated
cg19125323	CG	CG_of_ESR1_regulated
cg22450146	CG	CG_of_ESR1_regulated
cg12503190	CG	CG_of_ESR1_regulated
cg21028463	CG	CG_of_ESR1_regulated
cg01574134	CG	CG_of_ESR1_regulated
cg21678736	CG	CG_of_ESR1_regulated
cg26674546	CG	CG_of_ESR1_regulated
cg16317901	CG	CG_of_ESR1_regulated
cg17697835	CG	CG_of_ESR1_regulated
cg13342364	CG	CG_of_ESR1_regulated
cg21733927	CG	CG_of_ESR1_regulated
cg04650676	CG	CG_of_ESR1_regulated
cg03568017	CG	CG_of_ESR1_regulated
cg07101841	CG	CG_of_ESR1_regulated
cg02633924	CG	CG_of_ESR1_regulated
cg25690715	CG	CG_of_ESR1_regulated
cg25416067	CG	CG_of_ESR1_regulated
cg03909356	CG	CG_of_ESR1_regulated
cg02482730	CG	CG_of_ESR1_regulated
cg20923885	CG	CG_of_ESR1_regulated
cg18278424	CG	CG_of_ESR1_regulated
cg05626616	CG	CG_of_ESR1_regulated
cg11598872	CG	CG_of_ESR1_regulated
cg04268643	CG	CG_of_ESR1_regulated
cg04498014	CG	CG_of_ESR1_regulated
cg07787614	CG	CG_of_ESR1_regulated
cg10926330	CG	CG_of_ESR1_regulated
cg20929947	CG	CG_of_ESR1_regulated
cg16249355	CG	CG_of_ESR1_regulated
cg04453241	CG	CG_of_ESR1_regulated
cg18328477	CG	CG_of_ESR1_regulated
cg19931468	CG	CG_of_ESR1_regulated
cg03932048	CG	CG_of_ESR1_regulated
